EAN Code,Style Code,Style Name,Colour code,Colour Description,Eye size,Bridge Size,is Polarized,Photochromic,Lens Code,Lens Description,Lens Base Desc,Informative Note of the Lens,Temple Length,Product Category Descr,RX able INT,Type of User Description,Main Material Descrip,Temple Material Desc#,Eye Shape descr, Weight,Hinge type descr,Brand Code,Brand Code Descr,Collection Code,Collection code Descr,Prod#Type Descr#,Item Start Date,MO/CO,Main Case,Currency Code, Wholesale Price ,Retail Price
0716736750484,106655,D2 0065,807,BLACK,51,21,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,ACETATE,ACETATE,PANTOS,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-08,MO,803965,EUR,"  74,00 ",199
0716736750491,106655,D2 0065,EX4,BROWN HORN,51,21,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,ACETATE,ACETATE,PANTOS,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-08,MO,803965,EUR,"  74,00 ",199
0716736750507,106655,D2 0065,KB7,GREY,51,21,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,ACETATE,ACETATE,PANTOS,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-08,MO,803965,EUR,"  74,00 ",199
0716736750514,106656,D2 0066,086,HAVANA,54,20,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,ACETATE,ACETATE,RECTANGULAR,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-08,MO,803965,EUR,"  74,00 ",199
0716736750545,106656,D2 0066,807,BLACK,54,20,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,ACETATE,ACETATE,RECTANGULAR,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-08,MO,803965,EUR,"  74,00 ",199
0716736750521,106656,D2 0066,09Q,BROWN,54,20,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,ACETATE,ACETATE,RECTANGULAR,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-08,MO,803965,EUR,"  74,00 ",199
0716736750538,106656,D2 0066,33Z,GREY BLACK HORN,54,20,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,ACETATE,ACETATE,RECTANGULAR,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-08,MO,803965,EUR,"  74,00 ",199
0716736750743,106681,D2 0068,086,HAVANA,55,15,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,WOMAN,ACETATE,METAL,CAT EYE / BUTTERFLY,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-08,MO,803965,EUR,"  77,50 ",209
0716736750767,106681,D2 0068,573,RED HORN,55,15,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,WOMAN,ACETATE,METAL,CAT EYE / BUTTERFLY,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-08,MO,803965,EUR,"  77,50 ",209
0716736750774,106681,D2 0068,807,BLACK,55,15,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,WOMAN,ACETATE,METAL,CAT EYE / BUTTERFLY,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-08,MO,803965,EUR,"  77,50 ",209
0716736750552,106658,D2 0069,086,HAVANA,52,18,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-08,MO,803965,EUR,"  74,00 ",199
0716736750569,106658,D2 0069,573,RED HORN,52,18,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-08,MO,803965,EUR,"  74,00 ",199
0716736750576,106658,D2 0069,581,HAVANA BLACK,52,18,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-08,MO,803965,EUR,"  74,00 ",199
0716736750583,106658,D2 0069,807,BLACK,52,18,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-08,MO,803965,EUR,"  74,00 ",199
0716736750590,106658,D2 0069,PJP,BLUE,52,18,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-08,MO,803965,EUR,"  74,00 ",199
0716736750606,106659,D2 0070,086,HAVANA,49,19,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-08,MO,803965,EUR,"  74,00 ",199
0716736750613,106659,D2 0070,581,HAVANA BLACK,49,19,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-08,MO,803965,EUR,"  74,00 ",199
0716736750637,106659,D2 0070,807,BLACK,49,19,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-08,MO,803965,EUR,"  74,00 ",199
0716736785608,106659,D2 0070,EX4,BROWN HORN,49,19,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-08,MO,803965,EUR,"  74,00 ",199
0716736750644,106659,D2 0070,FWM,NUDE,49,19,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-08,MO,803965,EUR,"  74,00 ",199
0716736751252,205527,D2 0071/S,581,HAVANA BLACK,51,23,No,No,9O,DARK GREY SHADED,BASE 4 SPHERICAL,3,145,SOL,X,MAN,ACETATE,POLYAMIDE INJ-GRIL.,OVAL,"  0,0500 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-08,MO,803965,EUR,"  100,50 ",219
0716736751269,205527,D2 0071/S,807,BLACK,51,23,No,No,IR,GREY,BASE 4 SPHERICAL,3,145,SOL,X,MAN,ACETATE,POLYAMIDE INJ-GRIL.,OVAL,"  0,0500 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-08,MO,803965,EUR,"  100,50 ",219
0716736751238,205527,D2 0071/S,0WM,BLACK BEIGE,51,23,No,No,70,BROWN,BASE 4 SPHERICAL,3,145,SOL,X,MAN,ACETATE,POLYAMIDE INJ-GRIL.,OVAL,"  0,0500 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-08,MO,803965,EUR,"  100,50 ",219
0716736751245,205527,D2 0071/S,1ED,GREEN,51,23,No,No,IR,GREY,BASE 4 SPHERICAL,3,145,SOL,X,MAN,ACETATE,POLYAMIDE INJ-GRIL.,OVAL,"  0,0500 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-08,MO,803965,EUR,"  100,50 ",219
0716736755823,205539,D2 0072/S,086,HAVANA,59,19,No,No,KU,BLUE,BASE 6 SPHERICAL,3,135,SOL,X,MAN,ACETATE,ACETATE,SPECIAL SHAPE,"  0,0500 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-08,MO,803967,EUR,"  127,50 ",279
0716736755830,205539,D2 0072/S,807,BLACK,59,19,No,No,9O,DARK GREY SHADED,BASE 6 SPHERICAL,3,135,SOL,X,MAN,ACETATE,ACETATE,SPECIAL SHAPE,"  0,0500 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-08,MO,803967,EUR,"  127,50 ",279
0827886958924,204909,D2 0002/S,003,MATTE BLACK,62,14,No,No,9O,DARK GREY SHADED,BASE 6 SPHERICAL,3,140,SOL,X,MAN,METAL,ACETATE,PILOT,"  0,0500 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-01,MO,803966,EUR,"  100,50 ",219
0827886958955,204909,D2 0002/S,J5G,GOLD,62,14,No,No,9K,GREEN SHADED,BASE 6 SPHERICAL,2,140,SOL,X,MAN,METAL,ACETATE,PILOT,"  0,0500 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-01,MO,803966,EUR,"  100,50 ",219
0716736717104,204885,D2 0003/S,086,HAVANA,59,15,No,No,9K,GREEN SHADED,BASE 6 SPHERICAL,2,145,SOL,X,MAN,ACETATE,ACETATE,PILOT,"  0,0500 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-01,MO,803966,EUR,"  96,00 ",209
0716736717111,204885,D2 0003/S,807,BLACK,59,15,No,No,IR,GREY,BASE 6 SPHERICAL,3,145,SOL,X,MAN,ACETATE,ACETATE,PILOT,"  0,0500 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-01,MO,803966,EUR,"  96,00 ",209
0716736717951,204885,D2 0003/S,ANS,BLACK DARK RUTHENIUM,59,15,Sí,No,M9,GREY POLARIZED,BASE 6 SPHERICAL,3,145,SOL,X,MAN,ACETATE,ACETATE,PILOT,"  0,0500 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-01,MO,803966,EUR,"  109,50 ",239
0716736717142,204886,D2 0004/S,086,HAVANA,57,18,No,No,QT,GREEN,BASE 6 SPHERICAL,3,145,SOL,X,MAN,ACETATE,ACETATE,RECTANGULAR,"  0,0500 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-01,MO,803966,EUR,"  96,00 ",209
0716736717166,204886,D2 0004/S,807,BLACK,57,18,No,No,9O,DARK GREY SHADED,BASE 6 SPHERICAL,3,145,SOL,X,MAN,ACETATE,ACETATE,RECTANGULAR,"  0,0500 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-01,MO,803966,EUR,"  96,00 ",209
0716736716725,105932,D2 0005,HGC,MATTE BROWN HAVANA,54,19,No,No,,,BASE 6 SPHERICAL,,145,VISTA,X,MAN,STAINLESS STEEL,STAINLESS STEEL,RECTANGULAR,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-01,MO,803965,EUR,"  81,50 ",219
0716736716732,105932,D2 0005,RZZ,MATTE BLACK DARK RUTHENIUM,54,19,No,No,,,BASE 6 SPHERICAL,,145,VISTA,X,MAN,STAINLESS STEEL,STAINLESS STEEL,RECTANGULAR,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-01,MO,803965,EUR,"  81,50 ",219
0716736715827,105933,D2 0006,HGC,MATTE BROWN HAVANA,57,18,No,No,,,BASE 6 SPHERICAL,,145,VISTA,X,MAN,STAINLESS STEEL,STAINLESS STEEL,RECTANGULAR,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-01,MO,803965,EUR,"  81,50 ",219
0716736715834,105933,D2 0006,RZZ,MATTE BLACK DARK RUTHENIUM,57,18,No,No,,,BASE 6 SPHERICAL,,145,VISTA,X,MAN,STAINLESS STEEL,STAINLESS STEEL,RECTANGULAR,"  0,0300 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-01,MO,803965,EUR,"  81,50 ",219
0716736713571,105934,D2 0007,086,HAVANA,55,17,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,ACETATE,ACETATE,RECTANGULAR,"  0,0300 ",OTHER FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-01,MO,803965,EUR,"  77,50 ",209
0716736713595,105934,D2 0007,807,BLACK,55,17,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,ACETATE,ACETATE,RECTANGULAR,"  0,0300 ",OTHER FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-01,MO,803965,EUR,"  77,50 ",209
0716736713618,105934,D2 0007,8RU,BLUE RED,55,17,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,ACETATE,ACETATE,RECTANGULAR,"  0,0300 ",OTHER FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-01,MO,803965,EUR,"  77,50 ",209
0716736716763,105935,D2 0008,086,HAVANA,55,18,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,ACETATE,ACETATE,RECTANGULAR,"  0,0300 ",OTHER FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-01,MO,803965,EUR,"  77,50 ",209
0716736716787,105935,D2 0008,807,BLACK,55,18,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,ACETATE,ACETATE,RECTANGULAR,"  0,0300 ",OTHER FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-01,MO,803965,EUR,"  77,50 ",209
0716736716749,105935,D2 0008,05L,HAVANA 2,55,18,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,ACETATE,ACETATE,RECTANGULAR,"  0,0300 ",OTHER FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-01,MO,803965,EUR,"  77,50 ",209
0716736716800,105935,D2 0008,XGW,GREEN HAVANA,55,18,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,ACETATE,ACETATE,RECTANGULAR,"  0,0300 ",OTHER FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-01,MO,803965,EUR,"  77,50 ",209
0716736715902,105936,D2 0009,807,BLACK,56,17,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,ACETATE,ACETATE,RECTANGULAR,"  0,0300 ",OTHER FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-01,MO,803965,EUR,"  77,50 ",209
0716736715889,105936,D2 0009,0JU,BLUE WHITE,56,17,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,ACETATE,ACETATE,RECTANGULAR,"  0,0300 ",OTHER FLEX,DS,DSQUARED2,DSQ,DSQUARED2,OPTICAL FRAMES,2022-01,MO,803965,EUR,"  77,50 ",209
0716736717302,204950,D2 0011/S,086,HAVANA,51,24,No,No,KU,BLUE,BASE 4 SPHERICAL,3,140,SOL,X,MAN,ACETATE,METAL,ROUND / OVAL       ,"  0,0360 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-01,MO,803965,EUR,"  114,00 ",249
0716736717326,204950,D2 0011/S,807,BLACK,51,24,No,No,QT,GREEN,BASE 4 SPHERICAL,3,140,SOL,X,MAN,ACETATE,METAL,ROUND / OVAL       ,"  0,0360 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-01,MO,803965,EUR,"  114,00 ",249
0716736717296,204950,D2 0011/S,05L,HAVANA 2,51,24,No,No,GO,GREY AZURE SILVER MIRROR GRAD,BASE 4 SPHERICAL,3,140,SOL,X,MAN,ACETATE,METAL,ROUND / OVAL       ,"  0,0360 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-01,MO,803965,EUR,"  114,00 ",249
0716736717340,204951,D2 0012/S,807,BLACK,52,20,No,No,9O,DARK GREY SHADED,BASE 4 SPHERICAL,3,150,SOL,X,MAN,ACETATE,ACETATE,SQUARE,"  0,0530 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-01,MO,803966,EUR,"  100,50 ",219
0716736717357,204951,D2 0012/S,EX4,BROWN HORN,52,20,No,No,MT,GREEN MIRROR,BASE 4 SPHERICAL,2,150,SOL,X,MAN,ACETATE,ACETATE,SQUARE,"  0,0530 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-01,MO,803966,EUR,"  100,50 ",219
0716736717463,204953,D2 0013/S,807,BLACK,50,21,No,No,T4,SILVER MIRROR,BASE 4 SPHERICAL,3,150,SOL,X,MAN,ACETATE,ACETATE,RECTANGULAR,"  0,0480 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-01,MO,803966,EUR,"  100,50 ",219
0716736717456,204953,D2 0013/S,2M2,BLACK GOLD,50,21,No,No,Z0,BLUE MULTILAYER,BASE 4 SPHERICAL,2,150,SOL,X,MAN,ACETATE,ACETATE,RECTANGULAR,"  0,0480 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-01,MO,803966,EUR,"  100,50 ",219
0716736717470,204953,D2 0013/S,CSA,BLACK PALLADIUM,50,21,No,No,T4,SILVER MIRROR,BASE 4 SPHERICAL,3,150,SOL,X,MAN,ACETATE,ACETATE,RECTANGULAR,"  0,0480 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-01,MO,803966,EUR,"  100,50 ",219
0716736717395,204952,D2 0014/S,086,HAVANA,49,24,No,No,QT,GREEN,BASE 4 SPHERICAL,3,150,SOL,X,MAN,ACETATE,ACETATE,PANTOS,"  0,0480 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-01,MO,803966,EUR,"  100,50 ",219
0716736717401,204952,D2 0014/S,2M2,BLACK GOLD,49,24,No,No,70,BROWN,BASE 4 SPHERICAL,3,150,SOL,X,MAN,ACETATE,ACETATE,PANTOS,"  0,0480 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-01,MO,803966,EUR,"  100,50 ",219
0716736717425,204952,D2 0014/S,ANS,BLACK DARK RUTHENIUM,49,24,No,No,T4,SILVER MIRROR,BASE 4 SPHERICAL,3,150,SOL,X,MAN,ACETATE,ACETATE,PANTOS,"  0,0480 ",NO FLEX,DS,DSQUARED2,DSQ,DSQUARED2,SUNGLASSES FRAMES,2022-01,MO,803966,EUR,"  100,50 ",219
